======================================================================
FP8 TRAINING - DDP MULTI-GPU
======================================================================

------------------Configuration-------------------
Device: NVIDIA H100 80GB HBM3 x 1
DDP: True (rank 0/1)
Mode: fp8_tensorwise
Steps: 26702 (optimizer steps)
Micro batch size: 64 per GPU
Gradient accumulation: 4
Effective batch size: 256 sequences
Sequence length: 1024
Tokens per step: 262,144
Learning rate: 0.0003 (warmup: 534 steps, min: 3e-05)
Validation every: 500 steps
Model preset: 350M

----------------------Model-----------------------
Parameters: 0.42B (416.5M)
Layers: 24
Heads: 16 (KV: 4)
Embed dim: 1024

------------------FP8 Conversion------------------
Converted 121/169 Linear layers to Float8Linear
NCCL version 2.21.5+cuda12.4

-------------------Compilation--------------------
Compiling model with torch.compile()...

-----------------------Data-----------------------
Data: 100 shards, ~10.00B tokens total
Data: 1 shards, ~0.10B tokens total
Train data: data/pretrain/train_*.bin
Val data: data/pretrain/val_*.bin
Tokens per optimizer step: 262,144
Total tokens: 6999.8M (7.00B)

---------------------Logging----------------------
Log file: experiments/350M_fp8_20260107_162640/train_fp8_350M.csv
Checkpoint: experiments/350M_fp8_20260107_162640/checkpoint_fp8_350M.pt

======================================================================
Starting training...
======================================================================

[rank0]:W0107 16:26:57.087000 8894 site-packages/torch/_logging/_internal.py:1089] [0/0] Profiler function <class 'torch.autograd.profiler.record_function'> will be ignored
step      1/26702 | loss: 10.7446 | ppl: 46380.8 | lr: 5.62e-07 | grad: 5.00 | tok/s: 3636 | tokens: 0.3M | train_time: 1.2m | wall_time: 1.2m
step    110/26702 | loss: 7.4917 | ppl: 1793.2 | lr: 6.18e-05 | grad: 3.27 | tok/s: 167211 | tokens: 28.8M | train_time: 4.0m | wall_time: 4.0m
step    120/26702 | loss: 7.3101 | ppl: 1495.4 | lr: 6.74e-05 | grad: 2.86 | tok/s: 166985 | tokens: 31.5M | train_time: 4.3m | wall_time: 4.3m
step    130/26702 | loss: 6.9226 | ppl: 1015.0 | lr: 7.30e-05 | grad: 3.24 | tok/s: 165581 | tokens: 34.1M | train_time: 4.6m | wall_time: 4.6m
step    140/26702 | loss: 6.8951 | ppl: 987.5 | lr: 7.87e-05 | grad: 2.15 | tok/s: 167818 | tokens: 36.7M | train_time: 4.8m | wall_time: 4.8m
step    150/26702 | loss: 6.6705 | ppl: 788.8 | lr: 8.43e-05 | grad: 1.64 | tok/s: 168255 | tokens: 39.3M | train_time: 5.1m | wall_time: 5.1m
step    160/26702 | loss: 6.3894 | ppl: 595.5 | lr: 8.99e-05 | grad: 1.31 | tok/s: 164638 | tokens: 41.9M | train_time: 5.4m | wall_time: 5.4m
step    170/26702 | loss: 6.2483 | ppl: 517.1 | lr: 9.55e-05 | grad: 0.66 | tok/s: 167331 | tokens: 44.6M | train_time: 5.6m | wall_time: 5.6m
step    180/26702 | loss: 6.1445 | ppl: 466.2 | lr: 1.01e-04 | grad: 0.62 | tok/s: 165896 | tokens: 47.2M | train_time: 5.9m | wall_time: 5.9m
step    190/26702 | loss: 5.8689 | ppl: 353.9 | lr: 1.07e-04 | grad: 0.48 | tok/s: 168163 | tokens: 49.8M | train_time: 6.1m | wall_time: 6.1m
step    200/26702 | loss: 5.9231 | ppl: 373.6 | lr: 1.12e-04 | grad: 0.53 | tok/s: 167196 | tokens: 52.4M | train_time: 6.4m | wall_time: 6.4m
step    210/26702 | loss: 5.9332 | ppl: 377.3 | lr: 1.18e-04 | grad: 0.62 | tok/s: 167235 | tokens: 55.1M | train_time: 6.7m | wall_time: 6.7m
step    220/26702 | loss: 5.7721 | ppl: 321.2 | lr: 1.24e-04 | grad: 0.60 | tok/s: 166099 | tokens: 57.7M | train_time: 6.9m | wall_time: 6.9m
step    230/26702 | loss: 5.9562 | ppl: 386.2 | lr: 1.29e-04 | grad: 0.88 | tok/s: 167434 | tokens: 60.3M | train_time: 7.2m | wall_time: 7.2m
step    240/26702 | loss: 5.5459 | ppl: 256.2 | lr: 1.35e-04 | grad: 0.58 | tok/s: 166791 | tokens: 62.9M | train_time: 7.5m | wall_time: 7.5m
step    250/26702 | loss: 5.6149 | ppl: 274.5 | lr: 1.40e-04 | grad: 0.58 | tok/s: 166881 | tokens: 65.5M | train_time: 7.7m | wall_time: 7.7m
step    260/26702 | loss: 5.5559 | ppl: 258.8 | lr: 1.46e-04 | grad: 0.70 | tok/s: 167211 | tokens: 68.2M | train_time: 8.0m | wall_time: 8.0m
step    270/26702 | loss: 5.5443 | ppl: 255.8 | lr: 1.52e-04 | grad: 0.61 | tok/s: 167148 | tokens: 70.8M | train_time: 8.2m | wall_time: 8.2m
step    280/26702 | loss: 5.3861 | ppl: 218.4 | lr: 1.57e-04 | grad: 0.62 | tok/s: 166592 | tokens: 73.4M | train_time: 8.5m | wall_time: 8.5m
step    290/26702 | loss: 5.4544 | ppl: 233.8 | lr: 1.63e-04 | grad: 0.87 | tok/s: 163610 | tokens: 76.0M | train_time: 8.8m | wall_time: 8.8m
step    300/26702 | loss: 5.3625 | ppl: 213.2 | lr: 1.69e-04 | grad: 0.82 | tok/s: 167028 | tokens: 78.6M | train_time: 9.0m | wall_time: 9.0m
step    310/26702 | loss: 5.3021 | ppl: 200.8 | lr: 1.74e-04 | grad: 0.64 | tok/s: 163427 | tokens: 81.3M | train_time: 9.3m | wall_time: 9.3m
step    320/26702 | loss: 5.1396 | ppl: 170.6 | lr: 1.80e-04 | grad: 0.65 | tok/s: 167122 | tokens: 83.9M | train_time: 9.6m | wall_time: 9.6m
step    330/26702 | loss: 5.0567 | ppl: 157.1 | lr: 1.85e-04 | grad: 0.70 | tok/s: 167105 | tokens: 86.5M | train_time: 9.8m | wall_time: 9.8m
step    340/26702 | loss: 4.9505 | ppl: 141.2 | lr: 1.91e-04 | grad: 0.77 | tok/s: 166609 | tokens: 89.1M | train_time: 10.1m | wall_time: 10.1m
step    350/26702 | loss: 5.1174 | ppl: 166.9 | lr: 1.97e-04 | grad: 0.77 | tok/s: 166787 | tokens: 91.8M | train_time: 10.3m | wall_time: 10.3m
step    360/26702 | loss: 4.9188 | ppl: 136.8 | lr: 2.02e-04 | grad: 0.54 | tok/s: 166514 | tokens: 94.4M | train_time: 10.6m | wall_time: 10.6m
step    370/26702 | loss: 4.9750 | ppl: 144.7 | lr: 2.08e-04 | grad: 0.77 | tok/s: 166908 | tokens: 97.0M | train_time: 10.9m | wall_time: 10.9m
step    380/26702 | loss: 4.9481 | ppl: 140.9 | lr: 2.13e-04 | grad: 0.57 | tok/s: 166757 | tokens: 99.6M | train_time: 11.1m | wall_time: 11.1m
step    390/26702 | loss: 4.9470 | ppl: 140.8 | lr: 2.19e-04 | grad: 0.58 | tok/s: 163119 | tokens: 102.2M | train_time: 11.4m | wall_time: 11.4m
step    400/26702 | loss: 4.9275 | ppl: 138.0 | lr: 2.25e-04 | grad: 0.91 | tok/s: 163663 | tokens: 104.9M | train_time: 11.7m | wall_time: 11.7m
step    410/26702 | loss: 5.0014 | ppl: 148.6 | lr: 2.30e-04 | grad: 0.63 | tok/s: 166997 | tokens: 107.5M | train_time: 11.9m | wall_time: 11.9m
step    420/26702 | loss: 4.8826 | ppl: 132.0 | lr: 2.36e-04 | grad: 0.71 | tok/s: 168127 | tokens: 110.1M | train_time: 12.2m | wall_time: 12.2m
step    430/26702 | loss: 4.8828 | ppl: 132.0 | lr: 2.42e-04 | grad: 0.78 | tok/s: 166882 | tokens: 112.7M | train_time: 12.5m | wall_time: 12.5m
step    440/26702 | loss: 4.8113 | ppl: 122.9 | lr: 2.47e-04 | grad: 0.93 | tok/s: 166965 | tokens: 115.3M | train_time: 12.7m | wall_time: 12.7m
step    450/26702 | loss: 4.7545 | ppl: 116.1 | lr: 2.53e-04 | grad: 0.54 | tok/s: 167068 | tokens: 118.0M | train_time: 13.0m | wall_time: 13.0m
step    460/26702 | loss: 4.6307 | ppl: 102.6 | lr: 2.58e-04 | grad: 0.60 | tok/s: 167185 | tokens: 120.6M | train_time: 13.2m | wall_time: 13.2m
step    470/26702 | loss: 4.6280 | ppl: 102.3 | lr: 2.64e-04 | grad: 0.67 | tok/s: 166208 | tokens: 123.2M | train_time: 13.5m | wall_time: 13.5m
step    480/26702 | loss: 4.5287 | ppl: 92.6 | lr: 2.70e-04 | grad: 0.52 | tok/s: 166372 | tokens: 125.8M | train_time: 13.8m | wall_time: 13.8m
step    490/26702 | loss: 4.5482 | ppl: 94.5 | lr: 2.75e-04 | grad: 0.67 | tok/s: 167575 | tokens: 128.5M | train_time: 14.0m | wall_time: 14.0m
/venv/fp8/lib/python3.12/site-packages/torch/_dynamo/variables/functions.py:679: UserWarning: Graph break due to unsupported builtin torch._C._distributed_c10d.PyCapsule._broadcast_coalesced. This function is either a Python builtin (e.g. _warnings.warn) or a third-party C/C++ Python extension (perhaps created with pybind). If it is a Python builtin, please file an issue on GitHub so the PyTorch team can add support for it and see the next case for a workaround. If it is a third-party C/C++ Python extension, please either wrap it into a PyTorch-understood custom operator (see https://pytorch.org/tutorials/advanced/custom_ops_landing_page.html for more details) or, if it is traceable, use torch.compiler.allow_in_graph.
  torch._dynamo.utils.warn_once(msg)
  → Checkpoint saved (val_loss: 4.5861)
step    500/26702 | loss: 4.4084 | val: 4.5861 | ppl: 82.1 | lr: 2.81e-04 | grad: 0.52 | tok/s: 166773 | tokens: 131.1M | train_time: 14.3m | wall_time: 14.3m
step    510/26702 | loss: 4.5664 | ppl: 96.2 | lr: 2.87e-04 | grad: 0.56 | tok/s: 165643 | tokens: 133.7M | train_time: 14.5m | wall_time: 15.3m
step    520/26702 | loss: 4.4054 | ppl: 81.9 | lr: 2.92e-04 | grad: 0.62 | tok/s: 167094 | tokens: 136.3M | train_time: 14.8m | wall_time: 15.5m
step    530/26702 | loss: 4.3281 | ppl: 75.8 | lr: 2.98e-04 | grad: 0.59 | tok/s: 166696 | tokens: 138.9M | train_time: 15.1m | wall_time: 15.8m
step    540/26702 | loss: 4.4687 | ppl: 87.2 | lr: 3.00e-04 | grad: 0.54 | tok/s: 165532 | tokens: 141.6M | train_time: 15.3m | wall_time: 16.1m
step    550/26702 | loss: 4.5166 | ppl: 91.5 | lr: 3.00e-04 | grad: 0.55 | tok/s: 166176 | tokens: 144.2M | train_time: 15.6m | wall_time: 16.3m
step    560/26702 | loss: 4.2824 | ppl: 72.4 | lr: 3.00e-04 | grad: 0.52 | tok/s: 167581 | tokens: 146.8M | train_time: 15.9m | wall_time: 16.6m
step    570/26702 | loss: 4.3375 | ppl: 76.5 | lr: 3.00e-04 | grad: 0.43 | tok/s: 166970 | tokens: 149.4M | train_time: 16.1m | wall_time: 16.8m
step    580/26702 | loss: 4.2085 | ppl: 67.3 | lr: 3.00e-04 | grad: 0.51 | tok/s: 167156 | tokens: 152.0M | train_time: 16.4m | wall_time: 17.1m
step    590/26702 | loss: 4.2359 | ppl: 69.1 | lr: 3.00e-04 | grad: 0.52 | tok/s: 165638 | tokens: 154.7M | train_time: 16.6m | wall_time: 17.4m
step    600/26702 | loss: 4.1612 | ppl: 64.1 | lr: 3.00e-04 | grad: 0.54 | tok/s: 167021 | tokens: 157.3M | train_time: 16.9m | wall_time: 17.6m
step    610/26702 | loss: 4.1570 | ppl: 63.9 | lr: 3.00e-04 | grad: 0.50 | tok/s: 167532 | tokens: 159.9M | train_time: 17.2m | wall_time: 17.9m
step    620/26702 | loss: 4.0356 | ppl: 56.6 | lr: 3.00e-04 | grad: 0.48 | tok/s: 167168 | tokens: 162.5M | train_time: 17.4m | wall_time: 18.2m
step    630/26702 | loss: 4.1207 | ppl: 61.6 | lr: 3.00e-04 | grad: 0.48 | tok/s: 161043 | tokens: 165.2M | train_time: 17.7m | wall_time: 18.4m
step    640/26702 | loss: 4.0042 | ppl: 54.8 | lr: 3.00e-04 | grad: 0.41 | tok/s: 167099 | tokens: 167.8M | train_time: 18.0m | wall_time: 18.7m
step    650/26702 | loss: 4.1372 | ppl: 62.6 | lr: 3.00e-04 | grad: 0.51 | tok/s: 166778 | tokens: 170.4M | train_time: 18.2m | wall_time: 18.9m
step    660/26702 | loss: 3.8671 | ppl: 47.8 | lr: 3.00e-04 | grad: 0.61 | tok/s: 165543 | tokens: 173.0M | train_time: 18.5m | wall_time: 19.2m
step    670/26702 | loss: 4.2465 | ppl: 69.9 | lr: 3.00e-04 | grad: 0.49 | tok/s: 166877 | tokens: 175.6M | train_time: 18.8m | wall_time: 19.5m
step    680/26702 | loss: 3.9545 | ppl: 52.2 | lr: 3.00e-04 | grad: 0.46 | tok/s: 167336 | tokens: 178.3M | train_time: 19.0m | wall_time: 19.7m
step    690/26702 | loss: 3.9372 | ppl: 51.3 | lr: 3.00e-04 | grad: 0.46 | tok/s: 167064 | tokens: 180.9M | train_time: 19.3m | wall_time: 20.0m
step    700/26702 | loss: 3.9889 | ppl: 54.0 | lr: 3.00e-04 | grad: 0.45 | tok/s: 166422 | tokens: 183.5M | train_time: 19.5m | wall_time: 20.3m
step    710/26702 | loss: 4.0190 | ppl: 55.6 | lr: 3.00e-04 | grad: 0.43 | tok/s: 166397 | tokens: 186.1M | train_time: 19.8m | wall_time: 20.5m
step    720/26702 | loss: 3.8390 | ppl: 46.5 | lr: 3.00e-04 | grad: 0.45 | tok/s: 163314 | tokens: 188.7M | train_time: 20.1m | wall_time: 20.8m
step    730/26702 | loss: 3.9752 | ppl: 53.3 | lr: 3.00e-04 | grad: 0.43 | tok/s: 166299 | tokens: 191.4M | train_time: 20.3m | wall_time: 21.0m
step    740/26702 | loss: 4.0307 | ppl: 56.3 | lr: 3.00e-04 | grad: 0.40 | tok/s: 161842 | tokens: 194.0M | train_time: 20.6m | wall_time: 21.3m
step    750/26702 | loss: 3.7357 | ppl: 41.9 | lr: 3.00e-04 | grad: 0.51 | tok/s: 164897 | tokens: 196.6M | train_time: 20.9m | wall_time: 21.6m
step    760/26702 | loss: 3.9397 | ppl: 51.4 | lr: 3.00e-04 | grad: 0.44 | tok/s: 168358 | tokens: 199.2M | train_time: 21.1m | wall_time: 21.8m
step    770/26702 | loss: 3.8216 | ppl: 45.7 | lr: 3.00e-04 | grad: 0.47 | tok/s: 166777 | tokens: 201.9M | train_time: 21.4m | wall_time: 22.1m
step    780/26702 | loss: 3.6594 | ppl: 38.8 | lr: 3.00e-04 | grad: 0.39 | tok/s: 167289 | tokens: 204.5M | train_time: 21.6m | wall_time: 22.4m
step    790/26702 | loss: 3.6252 | ppl: 37.5 | lr: 3.00e-04 | grad: 0.49 | tok/s: 166488 | tokens: 207.1M | train_time: 21.9m | wall_time: 22.6m
step    800/26702 | loss: 3.7255 | ppl: 41.5 | lr: 3.00e-04 | grad: 0.42 | tok/s: 166657 | tokens: 209.7M | train_time: 22.2m | wall_time: 22.9m
step    810/26702 | loss: 3.7002 | ppl: 40.5 | lr: 3.00e-04 | grad: 0.45 | tok/s: 166860 | tokens: 212.3M | train_time: 22.4m | wall_time: 23.2m
step    820/26702 | loss: 3.6883 | ppl: 40.0 | lr: 3.00e-04 | grad: 0.44 | tok/s: 167435 | tokens: 215.0M | train_time: 22.7m | wall_time: 23.4m
step    830/26702 | loss: 3.6167 | ppl: 37.2 | lr: 3.00e-04 | grad: 0.45 | tok/s: 166530 | tokens: 217.6M | train_time: 23.0m | wall_time: 23.7m
step    840/26702 | loss: 3.2908 | ppl: 26.9 | lr: 3.00e-04 | grad: 0.42 | tok/s: 166093 | tokens: 220.2M | train_time: 23.2m | wall_time: 23.9m
step    850/26702 | loss: 3.6326 | ppl: 37.8 | lr: 3.00e-04 | grad: 0.40 | tok/s: 163986 | tokens: 222.8M | train_time: 23.5m | wall_time: 24.2m
step    860/26702 | loss: 3.4892 | ppl: 32.8 | lr: 3.00e-04 | grad: 0.37 | tok/s: 167222 | tokens: 225.4M | train_time: 23.8m | wall_time: 24.5m
step    870/26702 | loss: 3.7306 | ppl: 41.7 | lr: 3.00e-04 | grad: 0.49 | tok/s: 166086 | tokens: 228.1M | train_time: 24.0m | wall_time: 24.7m
step    880/26702 | loss: 3.7331 | ppl: 41.8 | lr: 3.00e-04 | grad: 0.41 | tok/s: 167675 | tokens: 230.7M | train_time: 24.3m | wall_time: 25.0m
step    890/26702 | loss: 3.6900 | ppl: 40.0 | lr: 3.00e-04 | grad: 0.37 | tok/s: 166748 | tokens: 233.3M | train_time: 24.5m | wall_time: 25.3m
step    900/26702 | loss: 3.4372 | ppl: 31.1 | lr: 3.00e-04 | grad: 0.40 | tok/s: 165546 | tokens: 235.9M | train_time: 24.8m | wall_time: 25.5m
step    910/26702 | loss: 3.5983 | ppl: 36.5 | lr: 3.00e-04 | grad: 0.36 | tok/s: 165009 | tokens: 238.6M | train_time: 25.1m | wall_time: 25.8m
step    920/26702 | loss: 3.6053 | ppl: 36.8 | lr: 3.00e-04 | grad: 0.40 | tok/s: 166678 | tokens: 241.2M | train_time: 25.3m | wall_time: 26.0m
step    930/26702 | loss: 3.4671 | ppl: 32.0 | lr: 3.00e-04 | grad: 0.41 | tok/s: 166998 | tokens: 243.8M | train_time: 25.6m | wall_time: 26.3m
step    940/26702 | loss: 3.5214 | ppl: 33.8 | lr: 3.00e-04 | grad: 0.42 | tok/s: 167629 | tokens: 246.4M | train_time: 25.9m | wall_time: 26.6m
step    950/26702 | loss: 3.4007 | ppl: 30.0 | lr: 3.00e-04 | grad: 0.34 | tok/s: 164340 | tokens: 249.0M | train_time: 26.1m | wall_time: 26.8m
step    960/26702 | loss: 3.4962 | ppl: 33.0 | lr: 3.00e-04 | grad: 0.35 | tok/s: 166892 | tokens: 251.7M | train_time: 26.4m | wall_time: 27.1m
step    970/26702 | loss: 3.3873 | ppl: 29.6 | lr: 3.00e-04 | grad: 0.33 | tok/s: 167378 | tokens: 254.3M | train_time: 26.6m | wall_time: 27.4m
step    980/26702 | loss: 3.3887 | ppl: 29.6 | lr: 3.00e-04 | grad: 0.38 | tok/s: 166959 | tokens: 256.9M | train_time: 26.9m | wall_time: 27.6m
step    990/26702 | loss: 3.5447 | ppl: 34.6 | lr: 3.00e-04 | grad: 0.34 | tok/s: 167888 | tokens: 259.5M | train_time: 27.2m | wall_time: 27.9m
  → Checkpoint saved (val_loss: 3.5518)
step   1000/26702 | loss: 3.5321 | val: 3.5518 | ppl: 34.2 | lr: 3.00e-04 | grad: 0.42 | tok/s: 166699 | tokens: 262.1M | train_time: 27.4m | wall_time: 28.1m
step   1010/26702 | loss: 3.5329 | ppl: 34.2 | lr: 3.00e-04 | grad: 0.37 | tok/s: 164627 | tokens: 264.8M | train_time: 27.7m | wall_time: 28.6m
step   1020/26702 | loss: 3.5230 | ppl: 33.9 | lr: 3.00e-04 | grad: 0.32 | tok/s: 166446 | tokens: 267.4M | train_time: 28.0m | wall_time: 28.8m
step   1030/26702 | loss: 3.2813 | ppl: 26.6 | lr: 3.00e-04 | grad: 0.37 | tok/s: 164198 | tokens: 270.0M | train_time: 28.2m | wall_time: 29.1m
step   1040/26702 | loss: 3.4254 | ppl: 30.7 | lr: 3.00e-04 | grad: 0.39 | tok/s: 158960 | tokens: 272.6M | train_time: 28.5m | wall_time: 29.3m
step   1050/26702 | loss: 3.2602 | ppl: 26.1 | lr: 3.00e-04 | grad: 0.34 | tok/s: 165969 | tokens: 275.3M | train_time: 28.7m | wall_time: 29.6m
step   1060/26702 | loss: 3.3996 | ppl: 30.0 | lr: 3.00e-04 | grad: 0.38 | tok/s: 167459 | tokens: 277.9M | train_time: 29.0m | wall_time: 29.9m
step   1070/26702 | loss: 3.4634 | ppl: 31.9 | lr: 3.00e-04 | grad: 0.37 | tok/s: 161399 | tokens: 280.5M | train_time: 29.3m | wall_time: 30.1m
step   1080/26702 | loss: 3.4038 | ppl: 30.1 | lr: 3.00e-04 | grad: 0.33 | tok/s: 166526 | tokens: 283.1M | train_time: 29.5m | wall_time: 30.4m
step   1090/26702 | loss: 3.5602 | ppl: 35.2 | lr: 3.00e-04 | grad: 0.32 | tok/s: 166863 | tokens: 285.7M | train_time: 29.8m | wall_time: 30.7m
step   1100/26702 | loss: 3.3283 | ppl: 27.9 | lr: 3.00e-04 | grad: 0.32 | tok/s: 167108 | tokens: 288.4M | train_time: 30.1m | wall_time: 30.9m
step   1110/26702 | loss: 3.2780 | ppl: 26.5 | lr: 3.00e-04 | grad: 0.35 | tok/s: 166121 | tokens: 291.0M | train_time: 30.3m | wall_time: 31.2m
step   1120/26702 | loss: 3.3654 | ppl: 28.9 | lr: 3.00e-04 | grad: 0.33 | tok/s: 167591 | tokens: 293.6M | train_time: 30.6m | wall_time: 31.4m
step   1130/26702 | loss: 3.3610 | ppl: 28.8 | lr: 3.00e-04 | grad: 0.37 | tok/s: 166780 | tokens: 296.2M | train_time: 30.8m | wall_time: 31.7m
step   1140/26702 | loss: 3.2970 | ppl: 27.0 | lr: 3.00e-04 | grad: 0.32 | tok/s: 166264 | tokens: 298.8M | train_time: 31.1m | wall_time: 32.0m
step   1150/26702 | loss: 3.3035 | ppl: 27.2 | lr: 3.00e-04 | grad: 0.35 | tok/s: 161852 | tokens: 301.5M | train_time: 31.4m | wall_time: 32.2m
step   1160/26702 | loss: 3.3600 | ppl: 28.8 | lr: 3.00e-04 | grad: 0.33 | tok/s: 166849 | tokens: 304.1M | train_time: 31.6m | wall_time: 32.5m
step   1170/26702 | loss: 3.3919 | ppl: 29.7 | lr: 3.00e-04 | grad: 0.34 | tok/s: 166405 | tokens: 306.7M | train_time: 31.9m | wall_time: 32.8m
step   1180/26702 | loss: 3.3289 | ppl: 27.9 | lr: 3.00e-04 | grad: 0.44 | tok/s: 166751 | tokens: 309.3M | train_time: 32.2m | wall_time: 33.0m
step   1190/26702 | loss: 3.4588 | ppl: 31.8 | lr: 3.00e-04 | grad: 0.33 | tok/s: 166504 | tokens: 312.0M | train_time: 32.4m | wall_time: 33.3m
step   1200/26702 | loss: 3.4574 | ppl: 31.7 | lr: 3.00e-04 | grad: 0.32 | tok/s: 165777 | tokens: 314.6M | train_time: 32.7m | wall_time: 33.6m
step   1210/26702 | loss: 3.3344 | ppl: 28.1 | lr: 3.00e-04 | grad: 0.32 | tok/s: 166556 | tokens: 317.2M | train_time: 33.0m | wall_time: 33.8m
step   1220/26702 | loss: 3.2067 | ppl: 24.7 | lr: 3.00e-04 | grad: 0.32 | tok/s: 167483 | tokens: 319.8M | train_time: 33.2m | wall_time: 34.1m
step   1230/26702 | loss: 3.3276 | ppl: 27.9 | lr: 3.00e-04 | grad: 0.31 | tok/s: 165355 | tokens: 322.4M | train_time: 33.5m | wall_time: 34.3m
step   1240/26702 | loss: 3.2842 | ppl: 26.7 | lr: 3.00e-04 | grad: 0.32 | tok/s: 166766 | tokens: 325.1M | train_time: 33.7m | wall_time: 34.6m
step   1250/26702 | loss: 3.3121 | ppl: 27.4 | lr: 3.00e-04 | grad: 0.36 | tok/s: 161836 | tokens: 327.7M | train_time: 34.0m | wall_time: 34.9m
step   1260/26702 | loss: 3.3449 | ppl: 28.4 | lr: 2.99e-04 | grad: 0.32 | tok/s: 167397 | tokens: 330.3M | train_time: 34.3m | wall_time: 35.1m
step   1270/26702 | loss: 3.4141 | ppl: 30.4 | lr: 2.99e-04 | grad: 0.32 | tok/s: 165953 | tokens: 332.9M | train_time: 34.5m | wall_time: 35.4m
step   1280/26702 | loss: 3.2361 | ppl: 25.4 | lr: 2.99e-04 | grad: 0.32 | tok/s: 166087 | tokens: 335.5M | train_time: 34.8m | wall_time: 35.7m
step   1290/26702 | loss: 3.4225 | ppl: 30.6 | lr: 2.99e-04 | grad: 0.31 | tok/s: 166530 | tokens: 338.2M | train_time: 35.1m | wall_time: 35.9m
step   1300/26702 | loss: 3.2588 | ppl: 26.0 | lr: 2.99e-04 | grad: 0.30 | tok/s: 167196 | tokens: 340.8M | train_time: 35.3m | wall_time: 36.2m
step   1310/26702 | loss: 3.2058 | ppl: 24.7 | lr: 2.99e-04 | grad: 0.33 | tok/s: 162246 | tokens: 343.4M | train_time: 35.6m | wall_time: 36.5m
step   1320/26702 | loss: 3.1327 | ppl: 22.9 | lr: 2.99e-04 | grad: 0.31 | tok/s: 165513 | tokens: 346.0M | train_time: 35.9m | wall_time: 36.7m
step   1330/26702 | loss: 3.2824 | ppl: 26.6 | lr: 2.99e-04 | grad: 0.33 | tok/s: 165995 | tokens: 348.7M | train_time: 36.1m | wall_time: 37.0m
